Μασχάντ;IR;Asia;Iran;;Μασχάντ (MHD);MHD
Ραφσαντζάν;IR;Asia;Iran;;Ραφσαντζάν (RJN);RJN
Ρας;IR;Asia;Iran;;Ρας (RAS);RAS
Sary;IR;Asia;Iran;Dashte Naz;Sary - Dashte Naz (SRY);SRY
Shahre-kord;IR;Asia;Iran;;Shahre-kord (CQD);CQD
Σιράζ;IR;Asia;Iran;;Σιράζ (SYZ);SYZ
Ταμπρίζ;IR;Asia;Iran;;Ταμπρίζ (TBZ);TBZ
Τεχεράνη;IR;Asia;Iran;Mehrabad;Τεχεράνη - Mehrabad (THR);THR
Τεχεράνη;IR;Asia;Iran;;Τεχεράνη (IKA);IKA
Ούρμια;IR;Asia;Iran;;Ούρμια (OMH);OMH
Γιαζντ;IR;Asia;Iran;;Γιαζντ (AZD);AZD
Ζαχεντάν;IR;Asia;Iran;;Ζαχεντάν (ZAH);ZAH
Αμμάν;JO;Asia;Jordan;Civil/Marka Airport;Αμμάν - Civil/Marka Airport (ADJ);ADJ
Αμμάν;JO;Asia;Jordan;Queen Alia International;Αμμάν - Queen Alia International (AMM);AMM
Άκαμπα;JO;Asia;Jordan;;Άκαμπα (AQJ);AQJ
Αγκούνι;JP;Asia;Japan;;Αγκούνι (AGJ);AGJ
Ακίτα;JP;Asia;Japan;;Ακίτα (AXT);AXT
Αμάμι Ο Σίμα;JP;Asia;Japan;;Αμάμι Ο Σίμα (ASJ);ASJ
Αομόρι;JP;Asia;Japan;;Αομόρι (AOJ);AOJ
Ασαχικάουα;JP;Asia;Japan;;Ασαχικάουα (AKJ);AKJ
Φούκουε;JP;Asia;Japan;;Φούκουε (FUJ);FUJ
Φουκουόκα;JP;Asia;Japan;;Φουκουόκα (FUK);FUK
Φουκουσίμα;JP;Asia;Japan;;Φουκουσίμα (FKS);FKS
Χατσίχο Τζίμα;JP;Asia;Japan;;Χατσίχο Τζίμα (HAC);HAC
Χακοντάτε;JP;Asia;Japan;;Χακοντάτε (HKD);HKD
Χαναμάκι;JP;Asia;Japan;;Χαναμάκι (HNA);HNA
Χατερούμα;JP;Asia;Japan;;Χατερούμα (HTR);HTR
Χιροσίμα;JP;Asia;Japan;International;Χιροσίμα - International (HIJ);HIJ
Χιροσίμα;JP;Asia;Japan;Hiroshima West;Χιροσίμα - Hiroshima West (HIW);HIW
Ισιγκάκι;JP;Asia;Japan;;Ισιγκάκι (ISG);ISG
Ιουάμι;JP;Asia;Japan;;Ιουάμι (IWJ);IWJ
Ιζούμο;JP;Asia;Japan;;Ιζούμο (IZO);IZO
Kagoshima;JP;Asia;Japan;;Kagoshima (KOJ);KOJ
Κιταντάιτο;JP;Asia;Japan;;Κιταντάιτο (KTD);KTD
Kobe;JP;Asia;Japan;Kobe Airport;Kobe - Kobe Airport (UKB);UKB
Κότσι;JP;Asia;Japan;;Κότσι (KCZ);KCZ
Komatsu;JP;Asia;Japan;;Komatsu (KMQ);KMQ
Kumamoto;JP;Asia;Japan;;Kumamoto (KMJ);KMJ
Κουμετζίμα;JP;Asia;Japan;;Κουμετζίμα (UEO);UEO
Κουσίρο;JP;Asia;Japan;;Κουσίρο (KUH);KUH
Ματσουμότο;JP;Asia;Japan;;Ματσουμότο (MMJ);MMJ
Ματσουγιάμα;JP;Asia;Japan;;Ματσουγιάμα (MYJ);MYJ
Μεμανμπέτσου;JP;Asia;Japan;;Μεμανμπέτσου (MMB);MMB
Μινάμι Ντάιτο;JP;Asia;Japan;;Μινάμι Ντάιτο (MMD);MMD
Μισάβα;JP;Asia;Japan;;Μισάβα (MSJ);MSJ
Μιγιακετζίμα;JP;Asia;Japan;;Μιγιακετζίμα (MYE);MYE
Μιγιάκο Τζίμα;JP;Asia;Japan;;Μιγιάκο Τζίμα (MMY);MMY
Miyazaki;JP;Asia;Japan;;Miyazaki (KMI);KMI
Μονμπέτσου;JP;Asia;Japan;;Μονμπέτσου (MBE);MBE
Ναγκασάκι;JP;Asia;Japan;;Ναγκασάκι (NGS);NGS
Ναγκογιά;JP;Asia;Japan;Chubu CentrAir Intl;Ναγκογιά - Chubu CentrAir Intl (NGO);NGO
Ναγκόγια;JP;Asia;Japan;Nagoya Komaki APT;Ναγκόγια - Nagoya Komaki APT (NKM);NKM
Niigata;JP;Asia;Japan;Niigata;Niigata (KIJ);KIJ
Ομπιχίρο;JP;Asia;Japan;;Ομπιχίρο (OBO);OBO
Οϊτά;JP;Asia;Japan;;Οϊτά (OIT);OIT
Οκαγιάμα;JP;Asia;Japan;;Οκαγιάμα (OKJ);OKJ
Οκινάβα;JP;Asia;Japan;;Οκινάβα (OKA);OKA
Οκουσίρι;JP;Asia;Japan;;Οκουσίρι (OIR);OIR
Οσάκα;JP;Asia;Japan;Itami;Οσάκα - Itami (ITM);ITM
Οσάκα;JP;Asia;Japan;Kansai Intl;Οσάκα - Kansai Intl (KIX);KIX
Οσάκα;JP;Asia;Japan;Όλα τα αεροδρόμια;Οσάκα - Όλα τα αεροδρόμια (OSA);OSA
Οσίμα;JP;Asia;Japan;;Οσίμα (OIM);OIM
Ρέμπουν;JP;Asia;Japan;;Ρέμπουν (RBJ);RBJ
Ρισίρι;JP;Asia;Japan;;Ρισίρι (RIS);RIS
Σαπόρο;JP;Asia;Japan;Chitose;Σαπόρο - Chitose (CTS);CTS
Σαπόρο;JP;Asia;Japan;Okadama;Σαπόρο - Okadama (OKD);OKD
Sendai;JP;Asia;Japan;;Sendai (SDJ);SDJ
Σονάι;JP;Asia;Japan;;Σονάι (SYO);SYO
Takamatsu;JP;Asia;Japan;Takamatsu;Takamatsu (TAK);TAK
Ταραματζίμα;JP;Asia;Japan;;Ταραματζίμα (TRA);TRA
Τοκουνοσίμα;JP;Asia;Japan;;Τοκουνοσίμα (TKN);TKN
Τοκουσίμα;JP;Asia;Japan;;Τοκουσίμα (TKS);TKS
Τόκιο;JP;Asia;Japan;Haneda;Τόκιο - Haneda (HND);HND
Τόκιο;JP;Asia;Japan;Narita;Τόκιο - Narita (NRT);NRT
Τόκιο;JP;Asia;Japan;Όλα τα αεροδρόμια;Τόκιο - Όλα τα αεροδρόμια (TYO);TYO
Τοτόρι;JP;Asia;Japan;;Τοτόρι (TTJ);TTJ
Τογιάμα;JP;Asia;Japan;;Τογιάμα (TOY);TOY
Τσουσίμα;JP;Asia;Japan;;Τσουσίμα (TSJ);TSJ
Ούμπε;JP;Asia;Japan;;Ούμπε (UBJ);UBJ
Γουακανάι;JP;Asia;Japan;;Γουακανάι (WKJ);WKJ
Γιαμαγκάτα;JP;Asia;Japan;;Γιαμαγκάτα (GAJ);GAJ
Γιονάγκο;JP;Asia;Japan;;Γιονάγκο (YGJ);YGJ
Γιοναγκούνι Τζίμα;JP;Asia;Japan;;Γιοναγκούνι Τζίμα (OGN);OGN
Γιοροντζίμα;JP;Asia;Japan;;Γιοροντζίμα (RNJ);RNJ
Μπισκέκ;KG;Asia;Kyrgyzstan;;Μπισκέκ (FRU);FRU
Osh;KG;Asia;Kyrgyzstan;Osh International Airport;Osh - Osh International Airport (OSS);OSS
Μπαταμπάνγκ;KH;Asia;Cambodia;;Μπαταμπάνγκ (BBM);BBM
Νήσος Κέιμαν Μπρακ;KH;Asia;Cambodia;;Νήσος Κέιμαν Μπρακ (CYB);CYB
Πνομ Πενχ;KH;Asia;Cambodia;;Πνομ Πενχ (PNH);PNH
Ρατανακίρι;KH;Asia;Cambodia;;Ρατανακίρι (RBE);RBE
Σιέμ Ριπ;KH;Asia;Cambodia;;Σιέμ Ριπ (REP);REP
Στουνγκ Τρενγκ;KH;Asia;Cambodia;;Στουνγκ Τρενγκ (TNX);TNX
Πιονγκγιάνγκ;KP;Asia;North Korea;;Πιονγκγιάνγκ (FNJ);FNJ
Μπουσάν;KR;Asia;South Korea;Gimhae;Μπουσάν - Gimhae (PUS);PUS
Τσεονγκτζού;KR;Asia;South Korea;;Τσεονγκτζού (CJJ);CJJ
Νταεγκού;KR;Asia;South Korea;;Νταεγκού (TAE);TAE
Γκανγκνεούνγκ;KR;Asia;South Korea;;Γκανγκνεούνγκ (KAG);KAG
Γκουνσάν;KR;Asia;South Korea;;Γκουνσάν (KUV);KUV
Γκβανγκτζού;KR;Asia;South Korea;;Γκβανγκτζού (KWJ);KWJ
Τζετζού;KR;Asia;South Korea;Jeju Airport;Τζετζού - Jeju Airport (CJU);CJU
Τζίντζου;KR;Asia;South Korea;Sancheon;Τζίντζου - Sancheon (HIN);HIN
Μόκπο;KR;Asia;South Korea;;Μόκπο (MPK);MPK
Muan;KR;Asia;South Korea;Muan International Airport;Muan - Muan International Airport (MWX);MWX
Pohang;KR;Asia;South Korea;;Pohang (KPO);KPO
Σεούλ;KR;Asia;South Korea;Gimpo International;Σεούλ - Gimpo International (GMP);GMP
Σεούλ;KR;Asia;South Korea;Incheon International;Σεούλ - Incheon International (ICN);ICN
Σεούλ;KR;Asia;South Korea;Όλα τα αεροδρόμια;Σεούλ - Όλα τα αεροδρόμια (SEL);SEL
Ουλσάν;KR;Asia;South Korea;;Ουλσάν (USN);USN
Γουοντζού;KR;Asia;South Korea;;Γουοντζού (WJU);WJU
Γεοσού;KR;Asia;South Korea;;Γεοσού (RSU);RSU
Κουβέιτ;KW;Asia;Kuwait;;Κουβέιτ (KWI);KWI
Aktau;KZ;Asia;Kazakhstan;Shevchenko Airport;Aktau - Shevchenko Airport (SCO);SCO
Ακτιουμπίνσκ;KZ;Asia;Kazakhstan;;Ακτιουμπίνσκ (AKX);AKX
Αλμάτι;KZ;Asia;Kazakhstan;;Αλμάτι (ALA);ALA
Αστάνα;KZ;Asia;Kazakhstan;;Αστάνα (TSE);TSE
Ατιράου;KZ;Asia;Kazakhstan;;Ατιράου (GUW);GUW
Karaganda;KZ;Asia;Kazakhstan;;Karaganda (KGF);KGF
Κοστανάι;KZ;Asia;Kazakhstan;;Κοστανάι (KSN);KSN
Kzyl-Orda;KZ;Asia;Kazakhstan;;Kzyl-Orda (KZO);KZO
Παβλοντάρ;KZ;Asia;Kazakhstan;;Παβλοντάρ (PWQ);PWQ
Semipalatinsk;KZ;Asia;Kazakhstan;Semipalatinsk Airport;Semipalatinsk - Semipalatinsk Airport (PLX);PLX
Σιμκέντ;KZ;Asia;Kazakhstan;;Σιμκέντ (CIT);CIT
Ουράλσκ;KZ;Asia;Kazakhstan;;Ουράλσκ (URA);URA
Ουστ-Καμενογκόρσκ;KZ;Asia;Kazakhstan;;Ουστ-Καμενογκόρσκ (UKK);UKK
Zhambyl;KZ;Asia;Kazakhstan;;Zhambyl (DMB);DMB
Χουεϊσάι;LA;Asia;Laos;;Χουεϊσάι (HOE);HOE
Λουάνγκ Νάμτα;LA;Asia;Laos;;Λουάνγκ Νάμτα (LXG);LXG
Λουάνγκ Πραμπάνγκ;LA;Asia;Laos;;Λουάνγκ Πραμπάνγκ (LPQ);LPQ
Ουντομξάι;LA;Asia;Laos;;Ουντομξάι (ODY);ODY
Πάκσε;LA;Asia;Laos;;Πάκσε (PKZ);PKZ
Σαβανακέτ;LA;Asia;Laos;;Σαβανακέτ (ZVK);ZVK
Σαγιάμπουρι;LA;Asia;Laos;;Σαγιάμπουρι (ZBY);ZBY
Βιέντιαν;LA;Asia;Laos;Wattay;Βιέντιαν - Wattay (VTE);VTE
Ξιενγκ Κουάνγκ;LA;Asia;Laos;;Ξιενγκ Κουάνγκ (XKH);XKH
Βηρυτός;LB;Asia;Lebanon;;Βηρυτός (BEY);BEY
Κολόμπο;LK;Asia;Sri Lanka;;Κολόμπο (CMB);CMB
Μπάμο;MM;Asia;Myanmar;;Μπάμο (BMO);BMO
Ντάουε;MM;Asia;Myanmar;;Ντάουε (TVY);TVY
Χέχο;MM;Asia;Myanmar;;Χέχο (HEH);HEH
Καουτάουνγκ;MM;Asia;Myanmar;;Καουτάουνγκ (KAW);KAW
Μανταλέι;MM;Asia;Myanmar;;Μανταλέι (MDL);MDL
Μαουλμίνε;MM;Asia;Myanmar;;Μαουλμίνε (MNU);MNU
Μιεΐκ;MM;Asia;Myanmar;;Μιεΐκ (MGZ);MGZ
Μιτκίνα;MM;Asia;Myanmar;;Μιτκίνα (MYT);MYT
Νιάουνγκ-ου;MM;Asia;Myanmar;;Νιάουνγκ-ου (NYU);NYU
Σίτβε;MM;Asia;Myanmar;;Σίτβε (AKY);AKY
Τάτσιλεκ;MM;Asia;Myanmar;;Τάτσιλεκ (THL);THL
Τάντουε;MM;Asia;Myanmar;;Τάντουε (SNW);SNW
Γιανγκόν;MM;Asia;Myanmar;;Γιανγκόν (RGN);RGN
Ουλανμπατάρ;MN;Asia;Mongolia;;Ουλανμπατάρ (ULN);ULN
Ουλιαστάι;MN;Asia;Mongolia;;Ουλιαστάι (ULΖ);ULΖ
Ρότα;MP;Asia;Northern Mariana Islands;;Ρότα (ROP);ROP
Σαϊπάν;MP;Asia;Northern Mariana Islands;;Σαϊπάν (SPN);SPN
Τινιάν;MP;Asia;Northern Mariana Islands;;Τινιάν (TIQ);TIQ
Μαυρίκιος;MU;Asia;Mauritius Island;;Μαυρίκιος (MRU);MRU
Νήσος Ροντρίγκες;MU;Asia;Mauritius Island;;Νήσος Ροντρίγκες (RRG);RRG
Νήσος Γκαν;MV;Asia;Maldives;;Νήσος Γκαν (GAN);GAN
Χανιμάντου;MV;Asia;Maldives;;Χανιμάντου (HAQ);HAQ
Κααντέντου;MV;Asia;Maldives;;Κααντέντου (KDM);KDM
Κάντου;MV;Asia;Maldives;;Κάντου (KDO);KDO
Ανδρας;MV;Asia;Maldives;;Ανδρας (MLE);MLE
Αλόρ Σετάρ;MY;Asia;Malaysia;;Αλόρ Σετάρ (AOR);AOR
Μπάριο;MY;Asia;Malaysia;;Μπάριο (BBN);BBN
Μπελάγκα;MY;Asia;Malaysia;;Μπελάγκα (BLG);BLG
Μπιντούλου;MY;Asia;Malaysia;;Μπιντούλου (BTU);BTU
Ιπόχ;MY;Asia;Malaysia;;Ιπόχ (IPH);IPH
Τζοχόρ Μπαχρού;MY;Asia;Malaysia;;Τζοχόρ Μπαχρού (JHB);JHB
Κότα Μπαχρού;MY;Asia;Malaysia;;Κότα Μπαχρού (KBR);KBR
Κότα Κιναμπάλου;MY;Asia;Malaysia;;Κότα Κιναμπάλου (BKI);BKI
Κουάλα Λουμπούρ;MY;Asia;Malaysia;;Κουάλα Λουμπούρ (KUL);KUL
Κουάλα Λουμπούρ;MY;Asia;Malaysia;Sultan Abdul Aziz Shah;Κουάλα Λουμπούρ - Sultan Abdul Aziz Shah (SZB);SZB
Κουάλα Τερενγκάνου;MY;Asia;Malaysia;;Κουάλα Τερενγκάνου (TGG);TGG
Κουαντάν;MY;Asia;Malaysia;;Κουαντάν (KUA);KUA
Κουτσίνγκ;MY;Asia;Malaysia;;Κουτσίνγκ (KCH);KCH
Κουντάτ;MY;Asia;Malaysia;;Κουντάτ (KUD);KUD
Λαμπουάν;MY;Asia;Malaysia;;Λαμπουάν (LBU);LBU
Λαχάντ Ντάντου;MY;Asia;Malaysia;;Λαχάντ Ντάντου (LDU);LDU
Λανγκάουι;MY;Asia;Malaysia;;Λανγκάουι (LGK);LGK
Λάουας;MY;Asia;Malaysia;;Λάουας (LWY);LWY
Λίμπανγκ;MY;Asia;Malaysia;;Λίμπανγκ (LMN);LMN
Λονγκ Μπάνγκα;MY;Asia;Malaysia;;Λονγκ Μπάνγκα (LBP);LBP
Λονγκ Λελάνγκ;MY;Asia;Malaysia;;Λονγκ Λελάνγκ (LGL);LGL
Λονγκ Σεριντάν;MY;Asia;Malaysia;;Λονγκ Σεριντάν (ODN);ODN
Μάλακκα;MY;Asia;Malaysia;;Μάλακκα (MKZ);MKZ
Μαρούντι;MY;Asia;Malaysia;;Μαρούντι (MUR);MUR
Μίρι;MY;Asia;Malaysia;;Μίρι (MYY);MYY
Μουκάχ;MY;Asia;Malaysia;;Μουκάχ (MKM);MKM
Μούλου;MY;Asia;Malaysia;;Μούλου (MZV);MZV
Πενάνγκ;MY;Asia;Malaysia;;Πενάνγκ (PEN);PEN
Sandakan;MY;Asia;Malaysia;;Sandakan (SDK);SDK
Sibu;MY;Asia;Malaysia;;Sibu (SBW);SBW
Ταβάου;MY;Asia;Malaysia;;Ταβάου (TWU);TWU
Τιομάν;MY;Asia;Malaysia;;Τιομάν (TOD);TOD
Τομανγκόνγκ;MY;Asia;Malaysia;;Τομανγκόνγκ (TMG);TMG
Μπαντραπούρ;NP;Asia;Nepal;;Μπαντραπούρ (BDP);BDP
Μπαϊράβα;NP;Asia;Nepal;;Μπαϊράβα (BWA);BWA
Μπαρατπούρ;NP;Asia;Nepal;;Μπαρατπούρ (BHR);BHR
Μπιρατναγκάρ;NP;Asia;Nepal;;Μπιρατναγκάρ (BIR);BIR
Τζανακπούρ;NP;Asia;Nepal;;Τζανακπούρ (JKR);JKR
Τζόμσομ;NP;Asia;Nepal;;Τζόμσομ (JMO);JMO
Κατμαντού;NP;Asia;Nepal;;Κατμαντού (KTM);KTM
Λούκλα;NP;Asia;Nepal;;Λούκλα (LUA);LUA
Μανάνγκ;NP;Asia;Nepal;;Μανάνγκ (NGX);NGX
Ποκχάρα;NP;Asia;Nepal;;Ποκχάρα (PKR);PKR
 Salalah;OM;Asia;Oman; Salalah Airport; Salalah -  Salalah Airport (SLL);SLL
Μουσκάτ;OM;Asia;Oman;;Μουσκάτ (MCT);MCT
Αγκάουν;PG;Asia;Papua New Guinea;;Αγκάουν (AUP);AUP
Αλοτάου;PG;Asia;Papua New Guinea;;Αλοτάου (GUR);GUR
Άμαζον Μπέι;PG;Asia;Papua New Guinea;;Άμαζον Μπέι (AZB);AZB
Αραγκίπ;PG;Asia;Papua New Guinea;;Αραγκίπ (ARP);ARP
Μπαϊμούρου;PG;Asia;Papua New Guinea;;Μπαϊμούρου (VMU);VMU
Μπαλίμο;PG;Asia;Papua New Guinea;;Μπαλίμο (OPU);OPU
Μποάνγκ;PG;Asia;Papua New Guinea;;Μποάνγκ (BOV);BOV
Μπούκα;PG;Asia;Papua New Guinea;;Μπούκα (BUA);BUA
Μπούνσιλ;PG;Asia;Papua New Guinea;;Μπούνσιλ (BXZ);BXZ
Κέιπ Όρφορντ;PG;Asia;Papua New Guinea;;Κέιπ Όρφορντ (CPI);CPI
Κέιπ Βόγκελ;PG;Asia;Papua New Guinea;;Κέιπ Βόγκελ (CVL);CVL
Ντάρου;PG;Asia;Papua New Guinea;;Ντάρου (DAU);DAU
Ντέριμ;PG;Asia;Papua New Guinea;;Ντέριμ (DER);DER
Ντοντοΐμα;PG;Asia;Papua New Guinea;;Ντοντοΐμα (DDM);DDM
Εμπέσα;PG;Asia;Papua New Guinea;;Εμπέσα (EMS);EMS
Έμο;PG;Asia;Papua New Guinea;;Έμο (EMO);EMO
Γκαραΐνα;PG;Asia;Papua New Guinea;;Γκαραΐνα (GAR);GAR
Γκαράσα;PG;Asia;Papua New Guinea;;Γκαράσα (GRL);GRL
Γκονάλια;PG;Asia;Papua New Guinea;;Γκονάλια (GOE);GOE
Γκορόκα;PG;Asia;Papua New Guinea;;Γκορόκα (GKA);GKA
Χιβάρο;PG;Asia;Papua New Guinea;;Χιβάρο (HIT);HIT
Χόσκινς;PG;Asia;Papua New Guinea;;Χόσκινς (HKN);HKN
Ίχου;PG;Asia;Papua New Guinea;;Ίχου (IHU);IHU
Ίνταγκεν;PG;Asia;Papua New Guinea;;Ίνταγκεν (IDN);IDN
Ιόμα;PG;Asia;Papua New Guinea;;Ιόμα (IOP);IOP
Ιτοκάμα;PG;Asia;Papua New Guinea;;Ιτοκάμα (ITK);ITK
Τζάκινοτ Μπέι;PG;Asia;Papua New Guinea;;Τζάκινοτ Μπέι (JAQ);JAQ
Κάμπβουν;PG;Asia;Papua New Guinea;;Κάμπβουν (KBM);KBM
Καϊντίμπα;PG;Asia;Papua New Guinea;;Καϊντίμπα (KZF);KZF
Καμούσι;PG;Asia;Papua New Guinea;;Καμούσι (KUY);KUY
Καβίνγκ;PG;Asia;Papua New Guinea;;Καβίνγκ (KVG);KVG
Κιούνγκα;PG;Asia;Papua New Guinea;;Κιούνγκα (UNG);UNG
Κουντιάβα;PG;Asia;Papua New Guinea;;Κουντιάβα (CMU);CMU
Κούρι;PG;Asia;Papua New Guinea;;Κούρι (KUQ);KUQ
Λάμπλαμπ;PG;Asia;Papua New Guinea;;Λάμπλαμπ (LAB);LAB
Λάε;PG;Asia;Papua New Guinea;;Λάε (LAE);LAE
Νήσος Λίχιρ;PG;Asia;Papua New Guinea;;Νήσος Λίχιρ (LNV);LNV
Λοσούια;PG;Asia;Papua New Guinea;;Λοσούια (LSA);LSA
Μαντάνγκ;PG;Asia;Papua New Guinea;;Μαντάνγκ (MAG);MAG
Μανγκούνα;PG;Asia;Papua New Guinea;;Μανγκούνα (MFO);MFO
Νήσος Μάνους;PG;Asia;Papua New Guinea;;Νήσος Μάνους (MAS);MAS
Μεντί;PG;Asia;Papua New Guinea;;Μεντί (MDU);MDU
Μενιάμια;PG;Asia;Papua New Guinea;;Μενιάμια (MYX);MYX
Νήσος Μισίμα;PG;Asia;Papua New Guinea;;Νήσος Μισίμα (MIS);MIS
Μόρο;PG;Asia;Papua New Guinea;;Μόρο (MXH);MXH
Μάουντ Χάγκεν;PG;Asia;Papua New Guinea;;Μάουντ Χάγκεν (HGU);HGU
Ναματάναϊ;PG;Asia;Papua New Guinea;;Ναματάναϊ (ATN);ATN
Ναμούντι;PG;Asia;Papua New Guinea;;Ναμούντι (NDI);NDI
Ποποντέτα;PG;Asia;Papua New Guinea;;Ποποντέτα (PNP);PNP
Πορτ Μόρεσμπι;PG;Asia;Papua New Guinea;;Πορτ Μόρεσμπι (POM);POM
Ραμπαράμπα;PG;Asia;Papua New Guinea;;Ραμπαράμπα (RBP);RBP
Ραμπάουλ;PG;Asia;Papua New Guinea;;Ραμπάουλ (RAB);RAB
Σάτβαγκ;PG;Asia;Papua New Guinea;;Σάτβαγκ (SWG);SWG
Ταμπουμπίλ;PG;Asia;Papua New Guinea;;Ταμπουμπίλ (TBG);TBG
Ταρί;PG;Asia;Papua New Guinea;;Ταρί (TIZ);TIZ
Τεκαντού;PG;Asia;Papua New Guinea;;Τεκαντού (TKB);TKB
Τεταμπέντι;PG;Asia;Papua New Guinea;;Τεταμπέντι (TDB);TDB
Τούφι;PG;Asia;Papua New Guinea;;Τούφι (TFI);TFI
Ουρούμπι;PG;Asia;Papua New Guinea;;Ουρούμπι (URU);URU
Βανίμο;PG;Asia;Papua New Guinea;;Βανίμο (VAI);VAI
Βιβιγκάνι;PG;Asia;Papua New Guinea;;Βιβιγκάνι (VIV);VIV
Βανιγκέλα;PG;Asia;Papua New Guinea;;Βανιγκέλα (AGL);AGL
Βάσου;PG;Asia;Papua New Guinea;;Βάσου (WSU);WSU
Γουάου;PG;Asia;Papua New Guinea;;Γουάου (WUG);WUG
Βεντάου;PG;Asia;Papua New Guinea;;Βεντάου (WED);WED
Βεβάκ;PG;Asia;Papua New Guinea;;Βεβάκ (WWK);WWK
Γιαλουμέτ;PG;Asia;Papua New Guinea;;Γιαλουμέτ (KYX);KYX
Μπακολόντ;PH;Asia;Philippines;;Μπακολόντ (BCD);BCD
Μπάσκο;PH;Asia;Philippines;;Μπάσκο (BSO);BSO
Μπουτουάν;PH;Asia;Philippines;;Μπουτουάν (BXU);BXU
Καγκαγιάν Ντε Όρο;PH;Asia;Philippines;Lumbia;Καγκαγιάν Ντε Όρο - Lumbia (CGY);CGY
Κατικλάν;PH;Asia;Philippines;;Κατικλάν (MPH);MPH
Κεμπού;PH;Asia;Philippines;Matan International;Κεμπού - Matan International (CEB);CEB
Κοταμπάτο;PH;Asia;Philippines;;Κοταμπάτο (CBO);CBO
Νταβάο;PH;Asia;Philippines;Mati;Νταβάο - Mati (DVO);DVO
Ντιπολόγκ;PH;Asia;Philippines;;Ντιπολόγκ (DPL);DPL
Ντουμαγκουέτε;PH;Asia;Philippines;;Ντουμαγκουέτε (DGT);DGT
Τζένεραλ Σάντος;PH;Asia;Philippines;;Τζένεραλ Σάντος (GES);GES
Ιλόιλο;PH;Asia;Philippines;Mandurriao;Ιλόιλο - Mandurriao (ILO);ILO
Ιπίλ;PH;Asia;Philippines;;Ιπίλ (IPE);IPE
Kalibo;PH;Asia;Philippines;;Kalibo (KLO);KLO
Λαοάγκ;PH;Asia;Philippines;;Λαοάγκ (LAO);LAO
Λεγκάσπι;PH;Asia;Philippines;;Λεγκάσπι (LGP);LGP
Μανίλα;PH;Asia;Philippines;;Μανίλα (MNL);MNL
Μασμπάτε;PH;Asia;Philippines;;Μασμπάτε (MBT);MBT
Νάγκα;PH;Asia;Philippines;;Νάγκα (WNP);WNP
Πουέρτο Πρινσέσα;PH;Asia;Philippines;;Πουέρτο Πρινσέσα (PPS);PPS
Τακλομπάν;PH;Asia;Philippines;;Τακλομπάν (TAC);TAC
Τουγκουεγκάραο;PH;Asia;Philippines;;Τουγκουεγκάραο (TUG);TUG
Ζαμποάνγκα;PH;Asia;Philippines;;Ζαμποάνγκα (ZAM);ZAM
Μπαχαουαλπούρ;PK;Asia;Pakistan;;Μπαχαουαλπούρ (BHV);BHV
Μπανού;PK;Asia;Pakistan;;Μπανού (BNP);BNP
Τσιτράλ;PK;Asia;Pakistan;;Τσιτράλ (CJL);CJL
Ντέρα Γκάζι Χαν;PK;Asia;Pakistan;;Ντέρα Γκάζι Χαν (DEA);DEA
Ντέρα Ισμαΐλ Χαν;PK;Asia;Pakistan;;Ντέρα Ισμαΐλ Χαν (DSK);DSK
Φαϊζαλαμπάντ;PK;Asia;Pakistan;;Φαϊζαλαμπάντ (LYP);LYP
Γκιλγκίτ;PK;Asia;Pakistan;;Γκιλγκίτ (GIL);GIL
Γκουαντάρ;PK;Asia;Pakistan;;Γκουαντάρ (GWD);GWD
Ισλαμαμπάντ;PK;Asia;Pakistan;;Ισλαμαμπάντ (ISB);ISB
Τζακομπαμπάντ;PK;Asia;Pakistan;;Τζακομπαμπάντ (JAG);JAG
Τζιουάνι;PK;Asia;Pakistan;;Τζιουάνι (JIW);JIW
Καντανουάρι;PK;Asia;Pakistan;;Καντανουάρι (KCF);KCF
Καράτσι;PK;Asia;Pakistan;Quaid-E-Azam International;Καράτσι - Quaid-E-Azam International (KHI);KHI
Κουζντάρ;PK;Asia;Pakistan;;Κουζντάρ (KDD);KDD
Λαχόρ;PK;Asia;Pakistan;;Λαχόρ (LHE);LHE
Μοχέντζο Ντάρο;PK;Asia;Pakistan;;Μοχέντζο Ντάρο (MJD);MJD
Μουλτάν;PK;Asia;Pakistan;;Μουλτάν (MUX);MUX
Μουζαφαραμπάντ;PK;Asia;Pakistan;;Μουζαφαραμπάντ (MFG);MFG
Ναουάμπσα;PK;Asia;Pakistan;;Ναουάμπσα (WNS);WNS
Ορμάρα;PK;Asia;Pakistan;;Ορμάρα (ORW);ORW
Παντζγκούρ;PK;Asia;Pakistan;;Παντζγκούρ (PJG);PJG
Πάρα Σινάρ;PK;Asia;Pakistan;;Πάρα Σινάρ (PAJ);PAJ
Πάσνι;PK;Asia;Pakistan;;Πάσνι (PSI);PSI
Πεσαβάρ;PK;Asia;Pakistan;;Πεσαβάρ (PEW);PEW
Κέτα;PK;Asia;Pakistan;;Κέτα (UET);UET
Ραβάλα Κοτ;PK;Asia;Pakistan;;Ραβάλα Κοτ (RAZ);RAZ
Σούι;PK;Asia;Pakistan;;Σούι (SUL);SUL
Τουρμπάτ;PK;Asia;Pakistan;;Τουρμπάτ (TUK);TUK
Ζομπ;PK;Asia;Pakistan;;Ζομπ (PZH);PZH
Κορόρ;PW;Asia;Palau;;Κορόρ (ROR);ROR
Ντόχα;QA;Asia;Qatar;;Ντόχα (DOH);DOH
